incident_id,offense_code_encoded,offense_category_name_encoded,crime_against_encoded,agency_name_encoded,ct_flag_encoded,ARREST,incident_hour
180292737,34,6,1,65,0,1,21.0
180292739,18,14,1,65,1,0,21.0
180292743,34,6,1,65,0,0,22.0
180292746,9,2,0,65,0,1,0.0
180292748,10,2,0,65,0,1,8.0
180292750,22,14,1,65,1,0,7.0
180292754,10,2,0,65,0,1,10.0
180292755,10,2,0,65,0,1,11.0
180292756,34,6,1,65,0,1,11.0
180292757,35,7,2,65,0,0,12.0
180292759,17,14,1,65,0,0,14.0
180292762,47,23,2,65,0,0,21.0
180292763,9,2,0,65,0,0,1.0
180292764,20,14,1,65,1,0,6.0
180292765,17,14,1,65,0,0,11.0
180292766,20,14,1,65,1,0,17.0
180292768,35,7,2,65,0,0,13.0
180292769,10,2,0,65,0,0,18.0
180292772,10,2,0,65,0,1,8.0
180292773,31,10,1,65,1,0,8.0
180292774,11,2,0,65,0,0,0.0
180292775,10,2,0,65,0,0,9.0
180292777,10,2,0,65,0,1,11.0
180292779,9,2,0,65,0,0,12.0
180292781,30,10,1,65,1,0,15.0
180292784,35,7,2,65,0,0,15.0
180292785,24,5,1,65,0,0,16.0
180292786,10,2,0,65,0,1,16.0
180292789,10,2,0,65,0,1,18.0
180292790,22,14,1,65,1,1,18.0
180292791,22,14,1,65,1,0,17.0
180292794,35,7,2,65,0,1,1.0
180292795,9,2,0,65,0,1,12.0
180292796,4,21,0,65,0,0,14.0
180292797,17,14,1,65,0,0,15.0
180292800,10,2,0,65,0,0,15.0
180292801,10,2,0,65,0,1,16.0
180292804,18,14,1,65,1,0,20.0
180292807,22,14,1,65,1,0,14.0
180292811,17,14,1,65,0,1,21.0
180292814,10,2,0,65,0,1,0.0
180292815,10,2,0,65,0,1,6.0
180292817,35,7,2,65,0,0,11.0
180292818,9,2,0,65,0,1,15.0
180292819,11,2,0,65,0,0,16.0
180292820,10,2,0,65,0,1,19.0
180292823,10,2,0,65,0,0,20.0
180292832,35,7,2,65,0,1,17.0
180292834,17,14,1,65,0,1,13.0
180292836,18,14,1,65,1,0,0.0
180292839,35,7,2,65,0,0,15.0
180292843,22,14,1,65,1,0,21.0
180292845,9,2,0,65,0,1,15.0
180292850,10,2,0,65,0,1,23.0
180292855,34,6,1,65,0,0,19.0
180292856,23,15,1,65,1,0,8.0
180292859,17,14,1,65,0,0,9.0
180292860,17,14,1,65,0,0,16.0
180292862,17,14,1,65,0,1,17.0
180292865,35,7,2,65,0,0,5.0
180292867,10,2,0,65,0,0,17.0
180292869,25,10,1,65,1,0,17.0
180292872,47,23,2,65,0,0,17.0
180292878,34,6,1,65,0,0,22.0
180292881,14,4,1,65,1,0,2.0
180292882,10,2,0,65,0,1,10.0
180292884,27,10,1,65,1,0,11.0
180292889,22,14,1,65,1,0,16.0
180292891,4,21,0,65,0,0,16.0
180292893,23,15,1,65,1,0,9.0
180292895,10,2,0,65,0,1,20.0
180292897,10,2,0,65,0,0,22.0
180292902,10,2,0,65,0,1,19.0
180292904,10,2,0,65,0,1,21.0
180292907,10,2,0,65,0,0,21.0
180292909,10,2,0,65,0,0,20.0
180292911,11,2,0,65,0,0,15.0
180292916,47,23,2,65,0,0,4.0
180292917,17,14,1,65,0,0,4.0
180292919,18,14,1,65,1,0,12.0
180292923,27,10,1,65,1,0,0.0
180292925,34,6,1,65,0,0,0.0
180292928,4,21,0,65,0,0,16.0
180292930,24,5,1,65,0,0,15.0
180292934,34,6,1,65,0,1,19.0
180292936,17,14,1,65,0,0,19.0
180292941,34,6,1,65,0,0,22.0
180292945,10,2,0,65,0,0,0.0
180292947,10,2,0,65,0,0,23.0
180292948,10,2,0,65,0,0,1.0
180292949,22,14,1,65,1,0,15.0
180292952,10,2,0,65,0,0,17.0
180292956,22,14,1,65,1,0,16.0
180292958,17,14,1,65,0,0,17.0
180292959,9,2,0,65,0,0,0.0
180292960,34,6,1,65,0,0,17.0
180292963,34,6,1,65,0,0,16.0
180292964,17,14,1,65,0,0,21.0
180292966,10,2,0,65,0,1,6.0
180292967,34,6,1,65,0,0,5.0
180292968,22,14,1,65,1,0,0.0
180292969,31,10,1,65,1,0,16.0
180292971,17,14,1,65,0,1,14.0
180292972,21,14,1,65,0,0,6.0
180292973,10,2,0,65,0,0,21.0
180292977,10,2,0,65,0,0,4.0
180292978,18,14,1,65,1,0,8.0
180292979,20,14,1,65,1,0,8.0
180292981,29,10,1,65,1,0,11.0
180292982,47,23,2,65,0,1,12.0
180292983,34,6,1,65,0,0,17.0
180292985,25,10,1,65,1,0,19.0
180292986,25,10,1,65,1,0,21.0
180292987,34,6,1,65,0,1,0.0
180292988,35,7,2,65,0,1,9.0
180292990,36,7,2,65,0,0,14.0
180292991,18,14,1,65,1,0,23.0
180292995,14,4,1,65,1,0,18.0
180292996,12,1,1,65,0,0,17.0
180292997,24,5,1,65,0,0,14.0
180292998,18,14,1,65,1,0,18.0
180293000,9,2,0,65,0,1,19.0
180293001,18,14,1,65,1,0,18.0
180293003,47,23,2,65,0,0,22.0
180293006,34,6,1,65,0,0,0.0
180293007,47,23,2,65,0,1,9.0
180293010,11,2,0,65,0,0,15.0
180293011,34,6,1,65,0,0,17.0
180293012,17,14,1,65,0,0,21.0
180293013,20,14,1,65,1,0,7.0
180293014,34,6,1,65,0,1,10.0
180293017,17,14,1,65,0,0,13.0
180293019,10,2,0,65,0,0,0.0
180293020,9,2,0,65,0,1,16.0
180293023,34,6,1,65,0,0,13.0
180293027,34,6,1,65,0,0,20.0
180293034,22,14,1,65,1,0,1.0
180293038,17,14,1,65,0,0,14.0
180293043,22,14,1,65,1,0,16.0
180293045,10,2,0,65,0,0,22.0
180293050,35,7,2,65,0,0,3.0
180293055,21,14,1,65,0,0,17.0
180293059,14,4,1,65,1,0,10.0
180293064,35,7,2,65,0,0,17.0
180293066,22,14,1,65,1,0,18.0
180293068,34,6,1,65,0,0,17.0
180293072,35,7,2,65,0,0,18.0
180293074,9,2,0,65,0,1,21.0
180293076,22,14,1,65,1,0,23.0
180293080,34,6,1,65,0,0,10.0
180293083,9,2,0,65,0,0,11.0
180293085,17,14,1,65,0,1,14.0
180293089,18,14,1,65,1,0,16.0
180293093,17,14,1,65,0,0,18.0
180293095,10,2,0,65,0,1,21.0
180293096,10,2,0,65,0,1,21.0
180293099,12,1,1,65,0,0,2.0
180293101,23,15,1,65,1,0,1.0
180293105,17,14,1,65,0,0,12.0
180293109,10,2,0,65,0,1,18.0
180293111,22,14,1,65,1,0,21.0
180293113,35,7,2,65,0,0,10.0
180293115,23,15,1,65,1,0,20.0
180293118,10,2,0,65,0,1,4.0
180293120,20,14,1,65,1,0,6.0
180293122,17,14,1,65,0,0,12.0
180293124,17,14,1,65,0,0,19.0
180293129,20,14,1,65,1,0,12.0
180293131,20,14,1,65,1,0,17.0
180293133,10,2,0,65,0,1,18.0
180293136,35,7,2,65,0,0,21.0
180293138,22,14,1,65,1,0,20.0
180293142,10,2,0,65,0,1,0.0
180293147,17,14,1,65,0,0,1.0
180293149,34,6,1,65,0,1,5.0
180293151,20,14,1,65,1,0,0.0
180293153,22,14,1,65,1,0,0.0
180293162,10,2,0,65,0,1,11.0
180293164,28,10,1,65,0,0,14.0
180293169,23,15,1,65,1,1,20.0
180293171,4,21,0,65,0,0,0.0
180293173,10,2,0,65,0,0,11.0
180293178,30,10,1,65,1,0,0.0
180293182,7,21,0,65,0,0,13.0
180293184,22,14,1,65,1,0,14.0
180293186,35,7,2,65,0,0,15.0
180293188,35,7,2,65,0,0,15.0
180293190,34,6,1,65,0,0,17.0
180293192,22,14,1,65,1,0,16.0
180293193,34,6,1,65,0,0,18.0
180293196,17,14,1,65,0,0,19.0
180293198,20,14,1,65,1,0,18.0
180293200,7,21,0,65,0,0,21.0
180293204,10,2,0,65,0,1,23.0
180293206,11,2,0,65,0,0,4.0
180293208,12,1,1,65,0,1,19.0
180293210,35,7,2,65,0,0,11.0
180293212,10,2,0,65,0,1,13.0
180293214,20,14,1,65,1,0,13.0
180293216,10,2,0,65,0,0,13.0
180293218,22,14,1,65,1,0,0.0
180293219,35,7,2,65,0,0,17.0
180293223,35,7,2,65,0,0,17.0
180293225,35,7,2,65,0,0,17.0
180293230,34,6,1,65,0,0,0.0
180293232,34,6,1,65,0,0,19.0
180293234,10,2,0,65,0,0,21.0
180293236,25,10,1,65,1,0,0.0
180293239,10,2,0,65,0,1,1.0
180293243,47,23,2,65,0,0,0.0
180293249,34,6,1,65,0,0,8.0
180293252,34,6,1,65,0,0,18.0
180293259,20,14,1,65,1,0,21.0
180293261,25,10,1,65,1,0,0.0
180293263,9,2,0,65,0,1,16.0
180293265,34,6,1,65,0,0,17.0
180293267,17,14,1,65,0,1,17.0
180293269,17,14,1,65,0,0,0.0
180293271,22,14,1,65,1,0,18.0
180293274,9,2,0,65,0,0,1.0
180293276,4,21,0,65,0,1,2.0
180293278,20,14,1,65,1,0,7.0
180293281,25,10,1,65,1,0,10.0
180293283,34,6,1,65,0,0,12.0
180293285,10,2,0,65,0,1,14.0
180293287,20,14,1,65,1,0,15.0
180293289,34,6,1,65,0,0,17.0
180293293,10,2,0,65,0,0,19.0
180293295,34,6,1,65,0,0,20.0
180293297,14,4,1,65,1,0,22.0
180293299,47,23,2,65,0,0,1.0
180293305,10,2,0,65,0,0,12.0
180293307,23,15,1,65,1,0,2.0
180293309,23,15,1,65,1,0,3.0
180293313,34,6,1,65,0,0,15.0
180293314,22,14,1,65,1,0,2.0
180293316,17,14,1,65,0,0,16.0
180293318,17,14,1,65,0,0,17.0
180293320,36,7,2,65,0,1,17.0
180293322,17,14,1,65,0,0,17.0
180293324,17,14,1,65,0,0,18.0
180293326,34,6,1,65,0,0,18.0
180293328,14,4,1,65,1,0,21.0
180293332,20,14,1,65,1,0,8.0
180293336,21,14,1,65,0,0,10.0
180293340,30,10,1,65,1,0,0.0
180293348,18,14,1,65,1,0,10.0
180293350,18,14,1,65,1,0,0.0
180293351,11,2,0,65,0,0,12.0
180293353,22,14,1,65,1,0,0.0
180293355,35,7,2,65,0,0,14.0
180293357,22,14,1,65,1,0,15.0
180293362,17,14,1,65,0,1,16.0
180293365,17,14,1,65,0,0,18.0
180293369,12,1,1,65,0,0,19.0
180293372,10,2,0,65,0,0,11.0
180293373,10,2,0,65,0,1,22.0
180293381,14,4,1,65,1,0,0.0
180293384,25,10,1,65,1,0,16.0
180293386,20,14,1,65,1,0,16.0
180293387,18,14,1,65,1,0,0.0
180293393,20,14,1,65,1,0,12.0
180293396,18,14,1,65,1,0,1.0
180293398,25,10,1,65,1,0,16.0
180293608,0,12,0,18,0,1,13.0
180293610,9,2,0,18,0,0,13.0
180293613,21,14,1,18,0,0,13.0
180293615,9,2,0,18,0,0,13.0
180293617,34,6,1,18,0,0,13.0
180293619,23,15,1,18,1,1,13.0
180293621,34,6,1,18,0,1,13.0
180296944,25,10,1,58,1,0,14.0
180299155,35,7,2,58,0,1,17.0
180304057,9,2,0,46,0,0,13.0
180304059,9,2,0,46,0,0,13.0
180304061,10,2,0,46,0,0,13.0
180304063,35,7,2,46,0,1,13.0
180304084,26,10,1,81,1,0,15.0
180304086,9,2,0,81,0,0,18.0
180304088,18,14,1,81,1,0,16.0
180304090,10,2,0,81,0,0,22.0
180304094,34,6,1,18,0,0,13.0
180365514,9,2,0,23,0,0,19.0
180365517,32,8,1,23,1,1,15.0
180365521,35,7,2,23,0,1,12.0
180365523,14,4,1,23,1,0,19.0
180365524,10,2,0,23,0,0,14.0
180365530,10,2,0,23,0,1,12.0
180365532,9,2,0,23,0,1,14.0
180365534,9,2,0,23,0,1,16.0
180365536,10,2,0,23,0,0,14.0
180365538,10,2,0,23,0,1,21.0
180365541,11,2,0,23,0,1,21.0
180365542,47,23,2,23,0,0,23.0
180365543,3,13,0,23,0,0,12.0
180365547,10,2,0,23,0,0,0.0
180365549,10,2,0,23,0,1,4.0
180365567,34,6,1,27,0,0,18.0
180365571,25,10,1,27,1,0,10.0
180365573,22,14,1,27,1,0,18.0
180365575,25,10,1,27,1,0,9.0
180365577,14,4,1,27,1,0,21.0
180365579,34,6,1,27,0,0,23.0
180365581,10,2,0,27,0,0,10.0
180365583,36,7,2,27,0,0,10.0
180365584,22,14,1,27,1,0,20.0
180365586,22,14,1,27,1,0,22.0
180365590,10,2,0,81,0,0,11.0
180365592,10,2,0,81,0,0,13.0
180365594,10,2,0,18,0,0,13.0
180365596,10,2,0,18,0,0,13.0
180365597,10,2,0,18,0,1,13.0
180365598,10,2,0,18,0,0,13.0
180365599,22,14,1,18,1,0,13.0
180365601,20,14,1,18,1,1,13.0
180376211,24,5,1,80,0,0,13.0
180385724,14,4,1,63,1,1,13.0
180385726,10,2,0,63,0,1,17.0
180385728,14,4,1,63,1,1,12.0
180385730,35,7,2,63,0,1,12.0
180385732,47,23,2,51,0,1,13.0
180385733,34,6,1,51,0,0,13.0
180385735,9,2,0,51,0,0,13.0
180385738,10,2,0,12,0,1,1.0
180385740,25,10,1,12,1,0,13.0
180385742,22,14,1,12,1,0,18.0
180385744,28,10,1,12,0,0,8.0
180385746,17,14,1,12,0,0,16.0
180385747,34,6,1,12,0,0,21.0
180385749,17,14,1,12,0,0,12.0
180385752,14,4,1,57,1,0,19.0
180385754,25,10,1,57,1,0,16.0
180385756,20,14,1,57,1,0,18.0
180385758,23,15,1,57,1,0,13.0
180385761,10,2,0,57,0,1,17.0
180433987,14,4,1,86,1,1,12.0
180433988,14,4,1,86,1,0,9.0
180433992,14,4,1,86,1,0,15.0
180433996,25,10,1,86,1,0,2.0
180433997,22,14,1,86,1,0,14.0
180433998,10,2,0,86,0,0,15.0
180433999,30,10,1,86,1,0,0.0
180434000,34,6,1,86,0,0,12.0
180434001,48,0,2,86,0,0,13.0
180434002,11,2,0,86,0,1,19.0
180434003,22,14,1,86,1,0,18.0
180434004,11,2,0,86,0,1,8.0
180434005,32,8,1,86,1,0,0.0
180434006,14,4,1,86,1,0,1.0
180434008,10,2,0,86,0,0,21.0
180434009,4,21,0,86,0,0,22.0
180434011,9,2,0,86,0,1,9.0
180434012,23,15,1,86,1,0,4.0
180434013,34,6,1,86,0,1,8.0
180434014,14,4,1,86,1,0,10.0
180434015,22,14,1,86,1,0,13.0
180434016,35,7,2,86,0,1,14.0
180434017,14,4,1,86,1,0,17.0
180434018,9,2,0,86,0,1,20.0
180434019,14,4,1,86,1,0,15.0
180434022,23,15,1,86,1,0,15.0
180434024,7,21,0,86,0,0,16.0
180434025,10,2,0,86,0,1,0.0
180434026,13,9,1,86,1,0,19.0
180434029,10,2,0,86,0,1,0.0
180434030,34,6,1,86,0,1,8.0
180434031,14,4,1,86,1,0,11.0
180434032,10,2,0,86,0,1,11.0
180434033,22,14,1,86,1,0,19.0
180434034,10,2,0,86,0,1,23.0
180434036,9,2,0,86,0,1,9.0
180434037,23,15,1,86,1,0,19.0
180434038,34,6,1,86,0,0,20.0
180434039,22,14,1,86,1,0,14.0
180434041,9,2,0,86,0,0,9.0
180434042,34,6,1,86,0,1,15.0
180434044,10,2,0,86,0,0,3.0
180434045,9,2,0,86,0,1,10.0
180434047,17,14,1,86,0,0,13.0
180434048,34,6,1,86,0,1,19.0
180434051,9,2,0,86,0,1,8.0
180434052,21,14,1,86,0,0,9.0
180434053,25,10,1,86,1,0,15.0
180434057,9,2,0,86,0,1,0.0
180434058,14,4,1,86,1,0,22.0
180434059,9,2,0,86,0,1,0.0
180434060,10,2,0,86,0,0,17.0
180434062,34,6,1,86,0,0,7.0
180434066,21,14,1,86,0,0,7.0
180434067,17,14,1,86,0,0,8.0
180434069,14,4,1,86,1,1,10.0
180434070,10,2,0,86,0,0,20.0
180434071,25,10,1,86,1,0,17.0
180434072,10,2,0,86,0,0,0.0
180434073,35,7,2,86,0,0,0.0
180434074,35,7,2,86,0,1,0.0
180434075,10,2,0,86,0,1,18.0
180434077,47,23,2,86,0,0,20.0
180434079,47,23,2,86,0,1,22.0
180434081,7,21,0,86,0,0,13.0
180434082,34,6,1,86,0,0,0.0
180434083,17,14,1,86,0,0,18.0
180434084,4,21,0,86,0,0,0.0
180434085,33,22,1,86,0,1,0.0
180451183,14,4,1,71,1,0,13.0
180451190,22,14,1,71,1,0,13.0
180451192,34,6,1,71,0,0,13.0
180451197,7,21,0,71,0,0,13.0
180451200,34,6,1,71,0,0,13.0
180467751,25,10,1,48,1,0,13.0
180467753,34,6,1,48,0,0,14.0
180467754,26,10,1,48,1,1,17.0
180467758,21,14,1,48,0,0,13.0
180467759,25,10,1,48,1,0,0.0
180467761,23,15,1,48,1,0,21.0
180467765,34,6,1,48,0,0,6.0
180467766,22,14,1,48,1,0,15.0
180467768,21,14,1,48,0,0,1.0
180467770,21,14,1,48,0,0,3.0
180467774,35,7,2,48,0,1,3.0
180467776,17,14,1,48,0,0,16.0
180467778,17,14,1,48,0,0,0.0
180467780,35,7,2,48,0,1,20.0
180467782,21,14,1,48,0,0,18.0
180467784,17,14,1,48,0,0,19.0
180467787,34,6,1,48,0,0,17.0
180467789,18,14,1,48,1,0,12.0
180467791,17,14,1,48,0,0,9.0
180467793,35,7,2,48,0,1,12.0
180467796,35,7,2,48,0,0,23.0
180467798,21,14,1,48,0,0,5.0
180467800,9,2,0,48,0,0,19.0
180467804,35,7,2,48,0,1,18.0
180467805,21,14,1,48,0,0,7.0
180467809,17,14,1,48,0,1,15.0
180467811,34,6,1,48,0,0,0.0
180467815,22,14,1,48,1,0,2.0
180467817,14,4,1,48,1,0,4.0
180467819,14,4,1,48,1,0,8.0
180467825,27,10,1,48,1,1,15.0
180467827,9,2,0,48,0,0,17.0
180467830,11,2,0,48,0,0,21.0
180467832,35,7,2,48,0,0,18.0
180467834,35,7,2,48,0,0,21.0
180467837,17,14,1,48,0,0,12.0
180467839,4,21,0,48,0,0,20.0
180467841,34,6,1,48,0,0,13.0
180467843,35,7,2,48,0,1,14.0
180467845,22,14,1,48,1,0,16.0
180467846,9,2,0,48,0,1,19.0
180467848,22,14,1,48,1,0,17.0
180467850,10,2,0,48,0,1,19.0
180467852,17,14,1,48,0,0,16.0
180467854,34,6,1,48,0,0,13.0
180467858,9,2,0,48,0,0,18.0
180467859,34,6,1,48,0,0,18.0
180467865,17,14,1,48,0,0,12.0
180467867,21,14,1,48,0,0,22.0
180467869,34,6,1,48,0,0,14.0
180467871,18,14,1,48,1,0,18.0
180467873,34,6,1,48,0,0,17.0
180467876,25,10,1,48,1,0,22.0
180467880,30,10,1,48,1,0,13.0
180467882,14,4,1,48,1,0,13.0
180467888,32,8,1,48,1,0,16.0
180467889,25,10,1,48,1,0,11.0
180467890,17,14,1,48,0,1,12.0
180467894,17,14,1,48,0,1,22.0
180467896,10,2,0,48,0,0,12.0
180467898,14,4,1,48,1,0,12.0
180467900,34,6,1,48,0,0,12.0
180467903,17,14,1,48,0,0,16.0
180467905,35,7,2,48,0,1,12.0
180467911,23,15,1,48,1,0,22.0
180467913,11,2,0,48,0,0,11.0
180467926,25,10,1,48,1,0,8.0
180467928,21,14,1,48,0,0,12.0
180467930,32,8,1,48,1,0,12.0
180467932,14,4,1,48,1,0,18.0
180467936,17,14,1,48,0,1,20.0
180467938,10,2,0,48,0,1,0.0
180467940,14,4,1,48,1,0,14.0
180467942,14,4,1,48,1,0,13.0
180467943,35,7,2,48,0,1,17.0
180467944,17,14,1,48,0,0,20.0
180467946,4,21,0,48,0,0,23.0
180467948,33,22,1,48,0,0,22.0
180467954,23,15,1,48,1,0,10.0
180467963,10,2,0,48,0,0,14.0
180467965,10,2,0,48,0,0,20.0
180467971,23,15,1,48,1,0,13.0
180467973,21,14,1,48,0,0,16.0
180467975,20,14,1,48,1,0,18.0
180467977,9,2,0,48,0,0,21.0
180467979,9,2,0,48,0,1,20.0
180467981,34,6,1,48,0,0,21.0
180467985,17,14,1,48,0,1,7.0
180467987,20,14,1,48,1,0,12.0
180467988,34,6,1,48,0,0,13.0
180468004,35,7,2,82,0,0,14.0
180468006,14,4,1,82,1,0,2.0
180468008,22,14,1,82,1,0,11.0
180468010,35,7,2,82,0,0,15.0
180468012,10,2,0,82,0,0,13.0
180468015,22,14,1,82,1,0,12.0
180468017,9,2,0,82,0,0,0.0
180468019,20,14,1,82,1,0,10.0
180468021,10,2,0,82,0,0,13.0
180468023,32,8,1,82,1,0,12.0
180468025,22,14,1,82,1,0,13.0
180468027,18,14,1,82,1,0,17.0
180468029,17,14,1,82,0,0,7.0
180468030,10,2,0,82,0,0,21.0
180468032,10,2,0,82,0,0,19.0
180468034,34,6,1,82,0,0,16.0
180468036,35,7,2,82,0,0,21.0
180468040,22,14,1,82,1,0,17.0
180468043,34,6,1,82,0,0,13.0
180468045,34,6,1,82,0,0,8.0
180468047,12,1,1,82,0,0,5.0
180468049,34,6,1,82,0,0,10.0
180479043,10,2,0,4,0,0,13.0
180479045,34,6,1,4,0,0,13.0
180479389,25,10,1,24,1,0,16.0
180479391,34,6,1,24,0,0,14.0
180479392,9,2,0,24,0,0,21.0
180479394,22,14,1,24,1,0,16.0
180479395,22,14,1,24,1,0,12.0
180479397,17,14,1,50,0,0,8.0
180479400,10,2,0,50,0,0,22.0
180479401,20,14,1,50,1,0,21.0
180479402,10,2,0,50,0,1,23.0
180479403,10,2,0,50,0,0,12.0
180479405,22,14,1,50,1,0,16.0
180479406,10,2,0,50,0,1,18.0
180479408,20,14,1,50,1,0,23.0
180479409,9,2,0,50,0,0,16.0
180479411,17,14,1,50,0,0,14.0
180479412,14,4,1,50,1,0,12.0
180479414,10,2,0,50,0,0,16.0
180479415,10,2,0,50,0,0,19.0
180479417,17,14,1,50,0,0,21.0
180479419,9,2,0,50,0,0,21.0
180479420,8,19,1,50,1,0,12.0
180479424,10,2,0,50,0,0,15.0
180479426,10,2,0,50,0,1,18.0
180479430,9,2,0,50,0,1,19.0
180479432,22,14,1,50,1,0,12.0
180479434,17,14,1,50,0,0,18.0
180479436,10,2,0,50,0,0,16.0
180479437,22,14,1,50,1,0,1.0
180479438,10,2,0,50,0,0,21.0
180479440,12,1,1,50,0,0,4.0
180479441,10,2,0,50,0,1,5.0
180479443,10,2,0,50,0,1,10.0
180479447,18,14,1,50,1,0,18.0
180479449,10,2,0,50,0,0,21.0
180479453,9,2,0,50,0,0,8.0
180479455,10,2,0,50,0,0,12.0
180479457,47,23,2,50,0,0,20.0
180479458,17,14,1,50,0,0,22.0
180479459,22,14,1,50,1,0,13.0
180479460,4,21,0,50,0,1,14.0
180479461,9,2,0,50,0,0,3.0
180519704,10,2,0,14,0,0,13.0
180520640,10,2,0,14,0,1,13.0
180522958,34,6,1,54,0,0,19.0
180522960,34,6,1,54,0,0,0.0
180522961,22,14,1,54,1,0,22.0
180522962,22,14,1,54,1,0,14.0
180606240,22,14,1,76,1,0,9.0
180606241,34,6,1,76,0,0,2.0
180606242,26,10,1,76,1,0,18.0
180606250,34,6,1,76,0,0,18.0
180606251,10,2,0,76,0,1,21.0
180606252,10,2,0,76,0,0,13.0
180606253,11,2,0,76,0,0,9.0
180606254,14,4,1,76,1,0,14.0
180606255,20,14,1,76,1,0,12.0
180615471,18,14,1,25,1,0,7.0
180615474,20,14,1,25,1,0,20.0
180615476,20,14,1,25,1,0,7.0
180615477,35,7,2,25,0,1,22.0
180615478,33,22,1,25,0,0,20.0
180615479,25,10,1,25,1,0,15.0
180615481,34,6,1,25,0,0,19.0
180615483,30,10,1,25,1,0,10.0
180615484,30,10,1,25,1,0,8.0
180615486,30,10,1,25,1,0,10.0
180615487,34,6,1,25,0,0,18.0
180615488,18,14,1,25,1,0,17.0
180615489,14,4,1,25,1,0,18.0
180615492,22,14,1,25,1,0,11.0
180615493,26,10,1,25,1,0,17.0
180615494,14,4,1,25,1,0,13.0
180615496,24,5,1,25,0,0,13.0
180615498,24,5,1,25,0,0,15.0
180615499,35,7,2,25,0,0,17.0
180615500,34,6,1,25,0,0,23.0
180615501,23,15,1,25,1,0,1.0
180615503,17,14,1,25,0,0,18.0
180615504,23,15,1,25,1,0,7.0
180615505,34,6,1,25,0,0,13.0
180615506,14,4,1,25,1,0,11.0
180615508,25,10,1,25,1,0,7.0
180615509,26,10,1,25,1,0,6.0
180615510,14,4,1,25,1,0,14.0
180615511,25,10,1,25,1,0,14.0
180615512,35,7,2,25,0,1,18.0
180615514,10,2,0,25,0,0,20.0
180615516,10,2,0,25,0,0,20.0
180615518,22,14,1,25,1,0,0.0
180615519,34,6,1,25,0,0,2.0
180615520,10,2,0,25,0,1,3.0
180615522,20,14,1,25,1,0,6.0
180615523,10,2,0,25,0,0,6.0
180615524,20,14,1,25,1,0,6.0
180615526,18,14,1,25,1,0,8.0
180615528,22,14,1,25,1,0,23.0
180615530,22,14,1,25,1,0,14.0
180615531,25,10,1,25,1,0,9.0
180615532,22,14,1,25,1,0,8.0
180615533,18,14,1,25,1,0,16.0
180615535,10,2,0,25,0,0,18.0
180615536,22,14,1,25,1,0,18.0
180615537,10,2,0,25,0,0,23.0
180615538,35,7,2,25,0,0,1.0
180615542,9,2,0,25,0,0,9.0
180615543,10,2,0,25,0,0,9.0
180615545,14,4,1,25,1,0,16.0
180615546,20,14,1,25,1,0,23.0
180615548,35,7,2,25,0,0,0.0
180615549,17,14,1,25,0,0,1.0
180615550,32,8,1,25,1,0,8.0
180615551,11,2,0,25,0,0,9.0
180615553,30,10,1,25,1,0,11.0
180615555,30,10,1,25,1,0,12.0
180615556,14,4,1,25,1,0,13.0
180615557,47,23,2,25,0,0,17.0
180615558,14,4,1,25,1,0,18.0
180615559,22,14,1,25,1,0,18.0
180615562,11,2,0,25,0,0,9.0
180615564,33,22,1,25,0,1,12.0
180615565,10,2,0,25,0,0,18.0
180615566,14,4,1,25,1,0,22.0
180615567,17,14,1,25,0,0,2.0
180615568,35,7,2,25,0,0,3.0
180615569,18,14,1,25,1,0,15.0
180615572,17,14,1,25,0,0,15.0
180615573,7,21,0,25,0,0,16.0
180615574,10,2,0,25,0,0,19.0
180615575,10,2,0,25,0,1,19.0
180615577,23,15,1,25,1,0,9.0
180615579,9,2,0,25,0,0,20.0
180615580,17,14,1,25,0,0,20.0
180615582,34,6,1,25,0,0,20.0
180615583,10,2,0,25,0,0,22.0
180615585,18,14,1,25,1,0,12.0
180615586,32,8,1,25,1,0,8.0
180615587,34,6,1,25,0,0,10.0
180615588,10,2,0,25,0,0,10.0
180615593,17,14,1,25,0,0,22.0
180615596,23,15,1,25,1,0,8.0
180615598,18,14,1,25,1,0,13.0
180615599,25,10,1,25,1,0,9.0
180615600,25,10,1,25,1,0,10.0
180615603,11,2,0,25,0,0,12.0
180615604,14,4,1,25,1,0,14.0
180615605,10,2,0,25,0,0,19.0
180615606,14,4,1,25,1,0,8.0
180615607,7,21,0,25,0,0,14.0
180615612,35,7,2,25,0,0,12.0
180615615,12,1,1,25,0,0,2.0
180615617,22,14,1,25,1,0,3.0
180615618,10,2,0,25,0,0,7.0
180615620,10,2,0,25,0,0,11.0
180615625,10,2,0,25,0,0,20.0
180615632,10,2,0,25,0,1,10.0
180615633,11,2,0,25,0,0,10.0
180615636,10,2,0,25,0,1,2.0
180615637,34,6,1,25,0,0,9.0
180615638,10,2,0,25,0,0,10.0
180615640,34,6,1,25,0,0,15.0
180615642,47,23,2,25,0,0,17.0
180615643,22,14,1,25,1,0,17.0
180615644,23,15,1,25,1,0,21.0
180615647,9,2,0,25,0,0,12.0
180615648,18,14,1,25,1,0,14.0
180615649,20,14,1,25,1,0,15.0
180615650,7,21,0,25,0,0,0.0
180615651,32,8,1,25,1,0,2.0
180615652,23,15,1,25,1,0,6.0
180615654,34,6,1,25,0,0,8.0
180615659,17,14,1,25,0,0,11.0
180615662,22,14,1,25,1,0,17.0
180615668,11,2,0,25,0,0,12.0
